,Unnamed: 0.1,Unnamed: 0,b1,b2,theta_upper,theta_lower,fc,fd,pi,CC,DD,CD,DC,P1,P2,Mixed
324081,324081,324081.0,0.15,1.0,0.75,0.1,1,1,0.35,False,False,True,True,0.05,0.05,True
324097,324097,324097.0,0.15,1.0,0.7,0.15,1,1,0.35,False,False,True,True,0.05,0.05,True
324098,324098,324098.0,0.15,1.0,0.75,0.15,1,1,0.35,False,False,True,True,0.023,0.023,True
324112,324112,324112.0,0.15,1.0,0.65,0.2,1,1,0.35,False,False,True,True,0.05,0.05,True
324113,324113,324113.0,0.15,1.0,0.7,0.2,1,1,0.35,False,False,True,True,0.016,0.016,True
324126,324126,324126.0,0.15,1.0,0.6,0.25,1,1,0.35,False,False,True,True,0.05,0.05,True
324127,324127,324127.0,0.15,1.0,0.65,0.25,1,1,0.35,False,False,True,True,0.007,0.007,True
324139,324139,324139.0,0.15,1.0,0.55,0.3,1,1,0.35,False,False,True,True,0.05,0.05,True
324151,324151,324151.0,0.15,1.0,0.5,0.35,1,1,0.35,False,False,True,True,0.049,0.049,True
324162,324162,324162.0,0.15,1.0,0.45,0.4,1,1,0.35,False,False,True,True,0.052,0.052,True
325939,325939,325939.0,0.2,0.65,1.0,0.0,1,1,0.35,False,False,True,True,0.005,0.005,True
326148,326148,326148.0,0.2,0.7,0.95,0.0,1,1,0.35,False,False,True,True,0.002,0.002,True
326149,326149,326149.0,0.2,0.7,1.0,0.0,1,1,0.35,False,False,True,True,0.02,0.02,True
326358,326358,326358.0,0.2,0.75,0.95,0.0,1,1,0.35,False,False,True,True,0.018,0.018,True
326359,326359,326359.0,0.2,0.75,1.0,0.0,1,1,0.35,False,False,True,True,0.035,0.035,True
326430,326430,326430.0,0.2,0.75,0.3,0.25,1,1,0.35,False,False,True,True,0.048,0.048,True
326567,326567,326567.0,0.2,0.8,0.9,0.0,1,1,0.35,False,False,True,True,0.017,0.017,True
326568,326568,326568.0,0.2,0.8,0.95,0.0,1,1,0.35,False,False,True,True,0.034,0.034,True
326569,326569,326569.0,0.2,0.8,1.0,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
326627,326627,326627.0,0.2,0.8,0.4,0.2,1,1,0.35,False,False,True,True,0.05,0.05,True
326641,326641,326641.0,0.2,0.8,0.35,0.25,1,1,0.35,False,False,True,True,0.05,0.05,True
326778,326778,326778.0,0.2,0.85,0.95,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
326779,326779,326779.0,0.2,0.85,1.0,0.0,1,1,0.35,False,False,True,True,0.065,0.065,True
326838,326838,326838.0,0.2,0.85,0.45,0.2,1,1,0.35,False,False,True,True,0.05,0.05,True
326852,326852,326852.0,0.2,0.85,0.4,0.25,1,1,0.35,False,False,True,True,0.051,0.051,True
326865,326865,326865.0,0.2,0.85,0.35,0.3,1,1,0.35,False,False,True,True,0.052,0.052,True
326988,326988,326988.0,0.2,0.9,0.95,0.0,1,1,0.35,False,False,True,True,0.066,0.066,True
326989,326989,326989.0,0.2,0.9,1.0,0.0,1,1,0.35,False,False,True,True,0.08,0.08,True
327049,327049,327049.0,0.2,0.9,0.5,0.2,1,1,0.35,False,False,True,True,0.05,0.05,True
327063,327063,327063.0,0.2,0.9,0.45,0.25,1,1,0.35,False,False,True,True,0.05,0.05,True
327076,327076,327076.0,0.2,0.9,0.4,0.3,1,1,0.35,False,False,True,True,0.05,0.05,True
327199,327199,327199.0,0.2,0.95,1.0,0.0,1,1,0.35,False,False,True,True,0.095,0.095,True
327260,327260,327260.0,0.2,0.95,0.55,0.2,1,1,0.35,False,False,True,True,0.05,0.05,True
327261,327261,327261.0,0.2,0.95,0.6,0.2,1,1,0.35,False,False,True,True,0.007,0.007,True
327274,327274,327274.0,0.2,0.95,0.5,0.25,1,1,0.35,False,False,True,True,0.05,0.05,True
327287,327287,327287.0,0.2,0.95,0.45,0.3,1,1,0.35,False,False,True,True,0.051,0.051,True
327299,327299,327299.0,0.2,0.95,0.4,0.35,1,1,0.35,False,False,True,True,0.052,0.052,True
327471,327471,327471.0,0.2,1.0,0.6,0.2,1,1,0.35,False,False,True,True,0.05,0.05,True
327472,327472,327472.0,0.2,1.0,0.65,0.2,1,1,0.35,False,False,True,True,0.012,0.012,True
327485,327485,327485.0,0.2,1.0,0.55,0.25,1,1,0.35,False,False,True,True,0.05,0.05,True
327498,327498,327498.0,0.2,1.0,0.5,0.3,1,1,0.35,False,False,True,True,0.05,0.05,True
327510,327510,327510.0,0.2,1.0,0.45,0.35,1,1,0.35,False,False,True,True,0.05,0.05,True
328879,328879,328879.0,0.25,0.6,1.0,0.0,1,1,0.35,False,False,True,True,0.005,0.005,True
329088,329088,329088.0,0.25,0.65,0.95,0.0,1,1,0.35,False,False,True,True,0.002,0.002,True
329089,329089,329089.0,0.25,0.65,1.0,0.0,1,1,0.35,False,False,True,True,0.02,0.02,True
329298,329298,329298.0,0.25,0.7,0.95,0.0,1,1,0.35,False,False,True,True,0.018,0.018,True
329299,329299,329299.0,0.25,0.7,1.0,0.0,1,1,0.35,False,False,True,True,0.035,0.035,True
329507,329507,329507.0,0.25,0.75,0.9,0.0,1,1,0.35,False,False,True,True,0.017,0.017,True
329508,329508,329508.0,0.25,0.75,0.95,0.0,1,1,0.35,False,False,True,True,0.034,0.034,True
329509,329509,329509.0,0.25,0.75,1.0,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
329718,329718,329718.0,0.25,0.8,0.95,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
329719,329719,329719.0,0.25,0.8,1.0,0.0,1,1,0.35,False,False,True,True,0.065,0.065,True
329790,329790,329790.0,0.25,0.8,0.3,0.25,1,1,0.35,False,False,True,True,0.052,0.052,True
329928,329928,329928.0,0.25,0.85,0.95,0.0,1,1,0.35,False,False,True,True,0.066,0.066,True
329929,329929,329929.0,0.25,0.85,1.0,0.0,1,1,0.35,False,False,True,True,0.08,0.08,True
330001,330001,330001.0,0.25,0.85,0.35,0.25,1,1,0.35,False,False,True,True,0.05,0.05,True
330139,330139,330139.0,0.25,0.9,1.0,0.0,1,1,0.35,False,False,True,True,0.095,0.095,True
330212,330212,330212.0,0.25,0.9,0.4,0.25,1,1,0.35,False,False,True,True,0.049,0.049,True
330225,330225,330225.0,0.25,0.9,0.35,0.3,1,1,0.35,False,False,True,True,0.052,0.052,True
330423,330423,330423.0,0.25,0.95,0.45,0.25,1,1,0.35,False,False,True,True,0.05,0.05,True
330436,330436,330436.0,0.25,0.95,0.4,0.3,1,1,0.35,False,False,True,True,0.05,0.05,True
330634,330634,330634.0,0.25,1.0,0.5,0.25,1,1,0.35,False,False,True,True,0.05,0.05,True
330647,330647,330647.0,0.25,1.0,0.45,0.3,1,1,0.35,False,False,True,True,0.049,0.049,True
330659,330659,330659.0,0.25,1.0,0.4,0.35,1,1,0.35,False,False,True,True,0.048,0.048,True
331609,331609,331609.0,0.3,0.55,1.0,0.0,1,1,0.35,False,False,True,True,0.005,0.005,True
331818,331818,331818.0,0.3,0.6,0.95,0.0,1,1,0.35,False,False,True,True,0.002,0.002,True
331819,331819,331819.0,0.3,0.6,1.0,0.0,1,1,0.35,False,False,True,True,0.02,0.02,True
332028,332028,332028.0,0.3,0.65,0.95,0.0,1,1,0.35,False,False,True,True,0.018,0.018,True
332029,332029,332029.0,0.3,0.65,1.0,0.0,1,1,0.35,False,False,True,True,0.035,0.035,True
332237,332237,332237.0,0.3,0.7,0.9,0.0,1,1,0.35,False,False,True,True,0.017,0.017,True
332238,332238,332238.0,0.3,0.7,0.95,0.0,1,1,0.35,False,False,True,True,0.034,0.034,True
332239,332239,332239.0,0.3,0.7,1.0,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
332448,332448,332448.0,0.3,0.75,0.95,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
332449,332449,332449.0,0.3,0.75,1.0,0.0,1,1,0.35,False,False,True,True,0.065,0.065,True
332658,332658,332658.0,0.3,0.8,0.95,0.0,1,1,0.35,False,False,True,True,0.066,0.066,True
332659,332659,332659.0,0.3,0.8,1.0,0.0,1,1,0.35,False,False,True,True,0.08,0.08,True
332869,332869,332869.0,0.3,0.85,1.0,0.0,1,1,0.35,False,False,True,True,0.095,0.095,True
333375,333375,333375.0,0.3,0.95,0.35,0.3,1,1,0.35,False,False,True,True,0.052,0.052,True
333586,333586,333586.0,0.3,1.0,0.4,0.3,1,1,0.35,False,False,True,True,0.05,0.05,True
334129,334129,334129.0,0.35,0.5,1.0,0.0,1,1,0.35,False,False,True,True,0.005,0.005,True
334338,334338,334338.0,0.35,0.55,0.95,0.0,1,1,0.35,False,False,True,True,0.002,0.002,True
334339,334339,334339.0,0.35,0.55,1.0,0.0,1,1,0.35,False,False,True,True,0.02,0.02,True
334548,334548,334548.0,0.35,0.6,0.95,0.0,1,1,0.35,False,False,True,True,0.018,0.018,True
334549,334549,334549.0,0.35,0.6,1.0,0.0,1,1,0.35,False,False,True,True,0.035,0.035,True
334757,334757,334757.0,0.35,0.65,0.9,0.0,1,1,0.35,False,False,True,True,0.017,0.017,True
334758,334758,334758.0,0.35,0.65,0.95,0.0,1,1,0.35,False,False,True,True,0.034,0.034,True
334759,334759,334759.0,0.35,0.65,1.0,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
334968,334968,334968.0,0.35,0.7,0.95,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
334969,334969,334969.0,0.35,0.7,1.0,0.0,1,1,0.35,False,False,True,True,0.065,0.065,True
335178,335178,335178.0,0.35,0.75,0.95,0.0,1,1,0.35,False,False,True,True,0.066,0.066,True
335179,335179,335179.0,0.35,0.75,1.0,0.0,1,1,0.35,False,False,True,True,0.08,0.08,True
335389,335389,335389.0,0.35,0.8,1.0,0.0,1,1,0.35,False,False,True,True,0.095,0.095,True
336439,336439,336439.0,0.4,0.45,1.0,0.0,1,1,0.35,False,False,True,True,0.005,0.005,True
336648,336648,336648.0,0.4,0.5,0.95,0.0,1,1,0.35,False,False,True,True,0.002,0.002,True
336649,336649,336649.0,0.4,0.5,1.0,0.0,1,1,0.35,False,False,True,True,0.02,0.02,True
336858,336858,336858.0,0.4,0.55,0.95,0.0,1,1,0.35,False,False,True,True,0.018,0.018,True
336859,336859,336859.0,0.4,0.55,1.0,0.0,1,1,0.35,False,False,True,True,0.035,0.035,True
337067,337067,337067.0,0.4,0.6,0.9,0.0,1,1,0.35,False,False,True,True,0.017,0.017,True
337068,337068,337068.0,0.4,0.6,0.95,0.0,1,1,0.35,False,False,True,True,0.034,0.034,True
337069,337069,337069.0,0.4,0.6,1.0,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
337278,337278,337278.0,0.4,0.65,0.95,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
337279,337279,337279.0,0.4,0.65,1.0,0.0,1,1,0.35,False,False,True,True,0.065,0.065,True
337488,337488,337488.0,0.4,0.7,0.95,0.0,1,1,0.35,False,False,True,True,0.066,0.066,True
337489,337489,337489.0,0.4,0.7,1.0,0.0,1,1,0.35,False,False,True,True,0.08,0.08,True
337699,337699,337699.0,0.4,0.75,1.0,0.0,1,1,0.35,False,False,True,True,0.095,0.095,True
338958,338958,338958.0,0.45,0.5,0.95,0.0,1,1,0.35,False,False,True,True,0.018,0.018,True
338959,338959,338959.0,0.45,0.5,1.0,0.0,1,1,0.35,False,False,True,True,0.035,0.035,True
339167,339167,339167.0,0.45,0.55,0.9,0.0,1,1,0.35,False,False,True,True,0.017,0.017,True
339168,339168,339168.0,0.45,0.55,0.95,0.0,1,1,0.35,False,False,True,True,0.034,0.034,True
339169,339169,339169.0,0.45,0.55,1.0,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
339378,339378,339378.0,0.45,0.6,0.95,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
339379,339379,339379.0,0.45,0.6,1.0,0.0,1,1,0.35,False,False,True,True,0.065,0.065,True
339588,339588,339588.0,0.45,0.65,0.95,0.0,1,1,0.35,False,False,True,True,0.066,0.066,True
339589,339589,339589.0,0.45,0.65,1.0,0.0,1,1,0.35,False,False,True,True,0.08,0.08,True
339799,339799,339799.0,0.45,0.7,1.0,0.0,1,1,0.35,False,False,True,True,0.095,0.095,True
341268,341268,341268.0,0.5,0.55,0.95,0.0,1,1,0.35,False,False,True,True,0.05,0.05,True
341269,341269,341269.0,0.5,0.55,1.0,0.0,1,1,0.35,False,False,True,True,0.065,0.065,True
341478,341478,341478.0,0.5,0.6,0.95,0.0,1,1,0.35,False,False,True,True,0.066,0.066,True
341479,341479,341479.0,0.5,0.6,1.0,0.0,1,1,0.35,False,False,True,True,0.08,0.08,True
341689,341689,341689.0,0.5,0.65,1.0,0.0,1,1,0.35,False,False,True,True,0.095,0.095,True
343369,343369,343369.0,0.55,0.6,1.0,0.0,1,1,0.35,False,False,True,True,0.095,0.095,True
352819,352819,352819.0,0.0,0.05,1.0,0.0,1,1,0.4,False,False,True,True,0.01,0.01,True
353029,353029,353029.0,0.0,0.1,1.0,0.0,1,1,0.4,False,False,True,True,0.02,0.02,True
353238,353238,353238.0,0.0,0.15,0.95,0.0,1,1,0.4,False,False,True,True,0.01,0.01,True
353239,353239,353239.0,0.0,0.15,1.0,0.0,1,1,0.4,False,False,True,True,0.03,0.03,True
353448,353448,353448.0,0.0,0.2,0.95,0.0,1,1,0.4,False,False,True,True,0.021,0.021,True
353449,353449,353449.0,0.0,0.2,1.0,0.0,1,1,0.4,False,False,True,True,0.04,0.04,True
353657,353657,353657.0,0.0,0.25,0.9,0.0,1,1,0.4,False,False,True,True,0.011,0.011,True
353658,353658,353658.0,0.0,0.25,0.95,0.0,1,1,0.4,False,False,True,True,0.032,0.032,True
353659,353659,353659.0,0.0,0.25,1.0,0.0,1,1,0.4,False,False,True,True,0.05,0.05,True
353867,353867,353867.0,0.0,0.3,0.9,0.0,1,1,0.4,False,False,True,True,0.022,0.022,True
353868,353868,353868.0,0.0,0.3,0.95,0.0,1,1,0.4,False,False,True,True,0.042,0.042,True
353869,353869,353869.0,0.0,0.3,1.0,0.0,1,1,0.4,False,False,True,True,0.06,0.06,True
354076,354076,354076.0,0.0,0.35,0.85,0.0,1,1,0.4,False,False,True,True,0.012,0.012,True
354077,354077,354077.0,0.0,0.35,0.9,0.0,1,1,0.4,False,False,True,True,0.033,0.033,True
354078,354078,354078.0,0.0,0.35,0.95,0.0,1,1,0.4,False,False,True,True,0.053,0.053,True
354079,354079,354079.0,0.0,0.35,1.0,0.0,1,1,0.4,False,False,True,True,0.07,0.07,True
354286,354286,354286.0,0.0,0.4,0.85,0.0,1,1,0.4,False,False,True,True,0.024,0.024,True
354287,354287,354287.0,0.0,0.4,0.9,0.0,1,1,0.4,False,False,True,True,0.044,0.044,True
354288,354288,354288.0,0.0,0.4,0.95,0.0,1,1,0.4,False,False,True,True,0.063,0.063,True
354289,354289,354289.0,0.0,0.4,1.0,0.0,1,1,0.4,False,False,True,True,0.08,0.08,True
354495,354495,354495.0,0.0,0.45,0.8,0.0,1,1,0.4,False,False,True,True,0.012,0.012,True
354496,354496,354496.0,0.0,0.45,0.85,0.0,1,1,0.4,False,False,True,True,0.035,0.035,True
354497,354497,354497.0,0.0,0.45,0.9,0.0,1,1,0.4,False,False,True,True,0.056,0.056,True
354498,354498,354498.0,0.0,0.45,0.95,0.0,1,1,0.4,False,False,True,True,0.074,0.074,True
354499,354499,354499.0,0.0,0.45,1.0,0.0,1,1,0.4,False,False,True,True,0.09,0.09,True
354705,354705,354705.0,0.0,0.5,0.8,0.0,1,1,0.4,False,False,True,True,0.025,0.025,True
354706,354706,354706.0,0.0,0.5,0.85,0.0,1,1,0.4,False,False,True,True,0.047,0.047,True
354707,354707,354707.0,0.0,0.5,0.9,0.0,1,1,0.4,False,False,True,True,0.067,0.067,True
354708,354708,354708.0,0.0,0.5,0.95,0.0,1,1,0.4,False,False,True,True,0.084,0.084,True
354709,354709,354709.0,0.0,0.5,1.0,0.0,1,1,0.4,False,False,True,True,0.1,0.1,True
354914,354914,354914.0,0.0,0.55,0.75,0.0,1,1,0.4,False,False,True,True,0.013,0.013,True
354915,354915,354915.0,0.0,0.55,0.8,0.0,1,1,0.4,False,False,True,True,0.038,0.038,True
354916,354916,354916.0,0.0,0.55,0.85,0.0,1,1,0.4,False,False,True,True,0.059,0.059,True
354917,354917,354917.0,0.0,0.55,0.9,0.0,1,1,0.4,False,False,True,True,0.078,0.078,True
354918,354918,354918.0,0.0,0.55,0.95,0.0,1,1,0.4,False,False,True,True,0.095,0.095,True
354919,354919,354919.0,0.0,0.55,1.0,0.0,1,1,0.4,False,False,True,True,0.11,0.11,True
354938,354938,354938.0,0.0,0.55,1.0,0.05,1,1,0.4,False,False,True,True,0.013,0.013,True
355124,355124,355124.0,0.0,0.6,0.75,0.0,1,1,0.4,False,False,True,True,0.027,0.027,True
355125,355125,355125.0,0.0,0.6,0.8,0.0,1,1,0.4,False,False,True,True,0.05,0.05,True
355126,355126,355126.0,0.0,0.6,0.85,0.0,1,1,0.4,False,False,True,True,0.071,0.071,True
355127,355127,355127.0,0.0,0.6,0.9,0.0,1,1,0.4,False,False,True,True,0.089,0.089,True
355128,355128,355128.0,0.0,0.6,0.95,0.0,1,1,0.4,False,False,True,True,0.105,0.105,True
355129,355129,355129.0,0.0,0.6,1.0,0.0,1,1,0.4,False,False,True,True,0.12,0.12,True
355148,355148,355148.0,0.0,0.6,1.0,0.05,1,1,0.4,False,False,True,True,0.027,0.027,True
355333,355333,355333.0,0.0,0.65,0.7,0.0,1,1,0.4,False,False,True,True,0.014,0.014,True
355334,355334,355334.0,0.0,0.65,0.75,0.0,1,1,0.4,False,False,True,True,0.04,0.04,True
355335,355335,355335.0,0.0,0.65,0.8,0.0,1,1,0.4,False,False,True,True,0.062,0.062,True
355336,355336,355336.0,0.0,0.65,0.85,0.0,1,1,0.4,False,False,True,True,0.082,0.082,True
355337,355337,355337.0,0.0,0.65,0.9,0.0,1,1,0.4,False,False,True,True,0.1,0.1,True
355338,355338,355338.0,0.0,0.65,0.95,0.0,1,1,0.4,False,False,True,True,0.116,0.116,True
355339,355339,355339.0,0.0,0.65,1.0,0.0,1,1,0.4,False,False,True,True,0.13,0.13,True
355357,355357,355357.0,0.0,0.65,0.95,0.05,1,1,0.4,False,False,True,True,0.014,0.014,True
355358,355358,355358.0,0.0,0.65,1.0,0.05,1,1,0.4,False,False,True,True,0.04,0.04,True
355543,355543,355543.0,0.0,0.7,0.7,0.0,1,1,0.4,False,False,True,True,0.029,0.029,True
355544,355544,355544.0,0.0,0.7,0.75,0.0,1,1,0.4,False,False,True,True,0.053,0.053,True
355545,355545,355545.0,0.0,0.7,0.8,0.0,1,1,0.4,False,False,True,True,0.075,0.075,True
355546,355546,355546.0,0.0,0.7,0.85,0.0,1,1,0.4,False,False,True,True,0.094,0.094,True
355547,355547,355547.0,0.0,0.7,0.9,0.0,1,1,0.4,False,False,True,True,0.111,0.111,True
355548,355548,355548.0,0.0,0.7,0.95,0.0,1,1,0.4,False,False,True,True,0.126,0.126,True
355549,355549,355549.0,0.0,0.7,1.0,0.0,1,1,0.4,False,False,True,True,0.14,0.14,True
355561,355561,355561.0,0.0,0.7,0.65,0.05,1,1,0.4,False,False,True,True,0.033,0.033,True
355562,355562,355562.0,0.0,0.7,0.7,0.05,1,1,0.4,False,False,True,True,0.017,0.017,True
355567,355567,355567.0,0.0,0.7,0.95,0.05,1,1,0.4,False,False,True,True,0.029,0.029,True
355568,355568,355568.0,0.0,0.7,1.0,0.05,1,1,0.4,False,False,True,True,0.053,0.053,True
355578,355578,355578.0,0.0,0.7,0.6,0.1,1,1,0.4,False,False,True,True,0.04,0.04,True
355579,355579,355579.0,0.0,0.7,0.65,0.1,1,1,0.4,False,False,True,True,0.02,0.02,True
355594,355594,355594.0,0.0,0.7,0.55,0.15,1,1,0.4,False,False,True,True,0.05,0.05,True
355595,355595,355595.0,0.0,0.7,0.6,0.15,1,1,0.4,False,False,True,True,0.025,0.025,True
355609,355609,355609.0,0.0,0.7,0.5,0.2,1,1,0.4,False,False,True,True,0.067,0.067,True
355610,355610,355610.0,0.0,0.7,0.55,0.2,1,1,0.4,False,False,True,True,0.033,0.033,True
355623,355623,355623.0,0.0,0.7,0.45,0.25,1,1,0.4,False,False,True,True,0.1,0.1,True
355624,355624,355624.0,0.0,0.7,0.5,0.25,1,1,0.4,False,False,True,True,0.05,0.05,True
355636,355636,355636.0,0.0,0.7,0.4,0.3,1,1,0.4,False,False,True,True,0.2,0.2,True
355637,355637,355637.0,0.0,0.7,0.45,0.3,1,1,0.4,False,False,True,True,0.1,0.1,True
355753,355753,355753.0,0.0,0.75,0.7,0.0,1,1,0.4,False,False,True,True,0.015,0.015,True
355754,355754,355754.0,0.0,0.75,0.75,0.0,1,1,0.4,False,False,True,True,0.067,0.067,True
355755,355755,355755.0,0.0,0.75,0.8,0.0,1,1,0.4,False,False,True,True,0.088,0.088,True
355756,355756,355756.0,0.0,0.75,0.85,0.0,1,1,0.4,False,False,True,True,0.106,0.106,True
355757,355757,355757.0,0.0,0.75,0.9,0.0,1,1,0.4,False,False,True,True,0.122,0.122,True
355758,355758,355758.0,0.0,0.75,0.95,0.0,1,1,0.4,False,False,True,True,0.137,0.137,True
355759,355759,355759.0,0.0,0.75,1.0,0.0,1,1,0.4,False,False,True,True,0.15,0.15,True
355771,355771,355771.0,0.0,0.75,0.65,0.05,1,1,0.4,False,False,True,True,0.018,0.018,True
355772,355772,355772.0,0.0,0.75,0.7,0.05,1,1,0.4,False,False,True,True,0.077,0.077,True
355773,355773,355773.0,0.0,0.75,0.75,0.05,1,1,0.4,False,False,True,True,0.062,0.062,True
355774,355774,355774.0,0.0,0.75,0.8,0.05,1,1,0.4,False,False,True,True,0.046,0.046,True
355775,355775,355775.0,0.0,0.75,0.85,0.05,1,1,0.4,False,False,True,True,0.031,0.031,True
355776,355776,355776.0,0.0,0.75,0.9,0.05,1,1,0.4,False,False,True,True,0.015,0.015,True
355777,355777,355777.0,0.0,0.75,0.95,0.05,1,1,0.4,False,False,True,True,0.043,0.043,True
355778,355778,355778.0,0.0,0.75,1.0,0.05,1,1,0.4,False,False,True,True,0.067,0.067,True
355788,355788,355788.0,0.0,0.75,0.6,0.1,1,1,0.4,False,False,True,True,0.022,0.022,True
355789,355789,355789.0,0.0,0.75,0.65,0.1,1,1,0.4,False,False,True,True,0.091,0.091,True
355790,355790,355790.0,0.0,0.75,0.7,0.1,1,1,0.4,False,False,True,True,0.073,0.073,True
355791,355791,355791.0,0.0,0.75,0.75,0.1,1,1,0.4,False,False,True,True,0.054,0.054,True
355792,355792,355792.0,0.0,0.75,0.8,0.1,1,1,0.4,False,False,True,True,0.036,0.036,True
355793,355793,355793.0,0.0,0.75,0.85,0.1,1,1,0.4,False,False,True,True,0.018,0.018,True
355804,355804,355804.0,0.0,0.75,0.55,0.15,1,1,0.4,False,False,True,True,0.029,0.029,True
355805,355805,355805.0,0.0,0.75,0.6,0.15,1,1,0.4,False,False,True,True,0.111,0.111,True
355806,355806,355806.0,0.0,0.75,0.65,0.15,1,1,0.4,False,False,True,True,0.089,0.089,True
355807,355807,355807.0,0.0,0.75,0.7,0.15,1,1,0.4,False,False,True,True,0.067,0.067,True
355808,355808,355808.0,0.0,0.75,0.75,0.15,1,1,0.4,False,False,True,True,0.044,0.044,True
355809,355809,355809.0,0.0,0.75,0.8,0.15,1,1,0.4,False,False,True,True,0.022,0.022,True
355819,355819,355819.0,0.0,0.75,0.5,0.2,1,1,0.4,False,False,True,True,0.04,0.04,True
355820,355820,355820.0,0.0,0.75,0.55,0.2,1,1,0.4,False,False,True,True,0.143,0.143,True
355821,355821,355821.0,0.0,0.75,0.6,0.2,1,1,0.4,False,False,True,True,0.114,0.114,True
355822,355822,355822.0,0.0,0.75,0.65,0.2,1,1,0.4,False,False,True,True,0.086,0.086,True
355823,355823,355823.0,0.0,0.75,0.7,0.2,1,1,0.4,False,False,True,True,0.057,0.057,True
355824,355824,355824.0,0.0,0.75,0.75,0.2,1,1,0.4,False,False,True,True,0.029,0.029,True
355833,355833,355833.0,0.0,0.75,0.45,0.25,1,1,0.4,False,False,True,True,0.067,0.067,True
355834,355834,355834.0,0.0,0.75,0.5,0.25,1,1,0.4,False,False,True,True,0.2,0.2,True
355835,355835,355835.0,0.0,0.75,0.55,0.25,1,1,0.4,False,False,True,True,0.16,0.16,True
355836,355836,355836.0,0.0,0.75,0.6,0.25,1,1,0.4,False,False,True,True,0.12,0.12,True
355837,355837,355837.0,0.0,0.75,0.65,0.25,1,1,0.4,False,False,True,True,0.08,0.08,True
355838,355838,355838.0,0.0,0.75,0.7,0.25,1,1,0.4,False,False,True,True,0.04,0.04,True
355847,355847,355847.0,0.0,0.75,0.45,0.3,1,1,0.4,False,False,True,True,0.2,0.2,True
355848,355848,355848.0,0.0,0.75,0.5,0.3,1,1,0.4,False,False,True,True,0.133,0.133,True
355849,355849,355849.0,0.0,0.75,0.55,0.3,1,1,0.4,False,False,True,True,0.067,0.067,True
355859,355859,355859.0,0.0,0.75,0.4,0.35,1,1,0.4,False,False,True,True,0.2,0.2,True
355964,355964,355964.0,0.0,0.8,0.75,0.0,1,1,0.4,False,False,True,True,0.057,0.057,True
355965,355965,355965.0,0.0,0.8,0.8,0.0,1,1,0.4,False,False,True,True,0.1,0.1,True
355966,355966,355966.0,0.0,0.8,0.85,0.0,1,1,0.4,False,False,True,True,0.118,0.118,True
355967,355967,355967.0,0.0,0.8,0.9,0.0,1,1,0.4,False,False,True,True,0.133,0.133,True
355968,355968,355968.0,0.0,0.8,0.95,0.0,1,1,0.4,False,False,True,True,0.147,0.147,True
355969,355969,355969.0,0.0,0.8,1.0,0.0,1,1,0.4,False,False,True,True,0.16,0.16,True
355982,355982,355982.0,0.0,0.8,0.7,0.05,1,1,0.4,False,False,True,True,0.067,0.067,True
355983,355983,355983.0,0.0,0.8,0.75,0.05,1,1,0.4,False,False,True,True,0.114,0.114,True
355984,355984,355984.0,0.0,0.8,0.8,0.05,1,1,0.4,False,False,True,True,0.1,0.1,True
355985,355985,355985.0,0.0,0.8,0.85,0.05,1,1,0.4,False,False,True,True,0.086,0.086,True
355986,355986,355986.0,0.0,0.8,0.9,0.05,1,1,0.4,False,False,True,True,0.071,0.071,True
355987,355987,355987.0,0.0,0.8,0.95,0.05,1,1,0.4,False,False,True,True,0.057,0.057,True
355988,355988,355988.0,0.0,0.8,1.0,0.05,1,1,0.4,False,False,True,True,0.08,0.08,True
355999,355999,355999.0,0.0,0.8,0.65,0.1,1,1,0.4,False,False,True,True,0.08,0.08,True
356000,356000,356000.0,0.0,0.8,0.7,0.1,1,1,0.4,False,False,True,True,0.133,0.133,True
356001,356001,356001.0,0.0,0.8,0.75,0.1,1,1,0.4,False,False,True,True,0.117,0.117,True
356002,356002,356002.0,0.0,0.8,0.8,0.1,1,1,0.4,False,False,True,True,0.1,0.1,True
356003,356003,356003.0,0.0,0.8,0.85,0.1,1,1,0.4,False,False,True,True,0.083,0.083,True
356004,356004,356004.0,0.0,0.8,0.9,0.1,1,1,0.4,False,False,True,True,0.067,0.067,True
356005,356005,356005.0,0.0,0.8,0.95,0.1,1,1,0.4,False,False,True,True,0.05,0.05,True
356006,356006,356006.0,0.0,0.8,1.0,0.1,1,1,0.4,False,False,True,True,0.033,0.033,True
356015,356015,356015.0,0.0,0.8,0.6,0.15,1,1,0.4,False,False,True,True,0.1,0.1,True
356016,356016,356016.0,0.0,0.8,0.65,0.15,1,1,0.4,False,False,True,True,0.16,0.16,True
356017,356017,356017.0,0.0,0.8,0.7,0.15,1,1,0.4,False,False,True,True,0.14,0.14,True
